DFT_Frequencies,DFT_Intensities,Normalized_DFT_Intensities,MACE_Frequencies,MACE_Intensities,Normalized_MACE_Intensities
1501.0384283916842,5.710857243723118,0.046662050564892824,1501.0384283916842,4.425086333504302,0.042451247954405455
1509.377530771638,4.801076520301704,0.03922844217174446,1509.377530771638,3.8120652337248404,0.03657033649500958
1517.7166331515919,3.9426291227847696,0.03221426654131358,1517.7166331515919,3.2681604989372626,0.03135248087995377
1526.0557355315457,3.1480381825214527,0.0257218472906091,1526.0557355315457,2.803909750676515,0.026898771951399836
1534.3948379114995,2.4249469054673054,0.019813635292109458,1534.3948379114995,2.42181519961856,0.02323321423291698
1542.7339402914533,1.7855546676052465,0.01458930883242065,1542.7339402914533,2.116839522667592,0.02030748304020077
1551.0730426714072,1.2481406514922406,0.010198222894976858,1551.0730426714072,1.8779455978734296,0.018015695660602456
1559.412145051361,0.8311479698377557,0.006791071898667605,1559.412145051361,1.6904728489786067,0.016217208401849623
1567.7512474313148,0.5440198118721238,0.004445013964030657,1567.7512474313148,1.538941273363073,0.014763516547167458
1576.0903498112684,0.3802065445738576,0.003106533550730678,1576.0903498112684,1.409729967558922,0.013523950324633667
1584.4294521912223,0.31623892912783647,0.002583868923059762,1584.4294521912223,1.293063230004977,0.012404728239034721
1592.768554571176,0.31751170817883884,0.002594268507039266,1592.768554571176,1.1838880045427673,0.011357374673661817
1601.10765695113,0.34815579153914805,0.002844654242198458,1601.10765695113,1.0815148864893853,0.010375275944416099
1609.4467593310837,0.3806376155743845,0.0031100557324224474,1609.4467593310837,0.9882366896630308,0.009480427762477105
1617.7858617110376,0.4011802262245057,0.0032779046646043025,1617.7858617110376,0.9074196943582079,0.008705123953239446
1626.1249640909914,0.4093201069810695,0.003344413752292668,1626.1249640909914,0.841683576986418,0.008074495927406356
1634.4640664709452,0.4126754213179577,0.0033718292516258953,1634.4640664709452,0.7917028467827371,0.007595014472184756
1642.803168850899,0.4199532574717468,0.0034312947717495897,1642.803168850899,0.7559076492921879,0.007251619461492235
1651.1422712308529,0.43554203806008557,0.0035586671014079165,1651.1422712308529,0.7310323913952834,0.007012982994861703
1659.4813736108067,0.45776611487488306,0.003740254905685815,1659.4813736108067,0.7131804411747829,0.006841723410710234
1667.8204759907603,0.48082380464508867,0.0039286539690972936,1667.8204759907603,0.6989418349344878,0.006705127814515419
1676.1595783707141,0.498673653809058,0.004074500968429959,1676.1595783707141,0.6861544534611451,0.006582454291092975
1684.498680750668,0.5084851589498718,0.004154668513297128,1684.498680750668,0.6740979958959743,0.006466792759246451
1692.8377831306218,0.5118943316309177,0.004182524076734666,1692.8377831306218,0.663160147765805,0.0063618624127494295
1701.1768855105754,0.5137149570418303,0.004197399986925907,1701.1768855105754,0.6542100942982138,0.0062760016291341526
1709.5159878905292,0.5191350030580338,0.004241685932451089,1709.5159878905292,0.647984483625083,0.006216277314322601
1717.855090270483,0.5310766353607134,0.004339258254910565,1717.855090270483,0.6447247978490814,0.0061850060849293325
1726.194192650437,0.5490816289200035,0.004486372903303621,1726.194192650437,0.6441516296346421,0.00617950749520433
1734.5332950303907,0.5700942742183475,0.004658062380153162,1734.5332950303907,0.645700267124956,0.006194364080020926
1742.8723974103445,0.5904587341337959,0.004824455683783636,1742.8723974103445,0.6488446558387893,0.006224529227071541
1751.2114997902984,0.6078950689746919,0.004966923952985457,1751.2114997902984,0.6533352938893291,0.006267609383335199
1759.5506021702522,0.6224004719128717,0.005085444253813271,1759.5506021702522,0.6592544087239764,0.006324393383548375
1767.8897045502058,0.635750785384068,0.005194526585100123,1767.8897045502058,0.6668983786546012,0.006397724481574953
1776.2288069301596,0.6500896764207649,0.005311686355597323,1776.2288069301596,0.676577204189534,0.0064905766134548465
1784.5679093101135,0.6665330853848483,0.0054460416565402766,1784.5679093101135,0.6884406841234061,0.00660438684790929
1792.9070116900673,0.6845840234835279,0.005593531707164696,1792.9070116900673,0.7024028078142723,0.006738330056781966
1801.2461140700211,0.7025867539637177,0.005740627864460545,1801.2461140700211,0.718170541297377,0.0068895950696222265
1809.585216449975,0.7188184469658945,0.005873253283124311,1809.585216449975,0.7353301865674053,0.007054213146461641
1817.9243188299288,0.7324901575342037,0.005984961675941294,1817.9243188299288,0.7534302370854409,0.007227852837730757
1826.2634212098826,0.7440684447025044,0.006079565189136083,1826.2634212098826,0.7720253160022946,0.007406241497973997
1834.6025235898364,0.7548112011805649,0.006167341773828424,1834.6025235898364,0.7906900941819676,0.007585298805990654
1842.9416259697903,0.7659209612691243,0.006258117060349774,1842.9416259697903,0.8090457546749346,0.007761390647163339
1851.280728349744,0.7779438577548625,0.006356353373700348,1851.280728349744,0.8268443255857533,0.007932138146177584
1859.6198307296977,0.7908556749722023,0.006461852853263574,1859.6198307296977,0.844126950461398,0.00809793600650602
1867.9589331096515,0.8048029039988982,0.006575812443838439,1867.9589331096515,0.8614275637287615,0.008263906435346425
1876.2980354896054,0.8210009812856441,0.006708163196246991,1876.2980354896054,0.8799569968837597,0.008441665334373787
1884.6371378695592,0.842121635683503,0.0068807351905296014,1884.6371378695592,0.9016913503987048,0.008650170080286424
1892.976240249513,0.8717395203072966,0.007122736092569762,1892.976240249513,0.9293052430336944,0.008915079163667176
1901.3153426294668,0.9129297314596896,0.007459291804792907,1901.3153426294668,0.9659248275680274,0.009266382788295677
1909.6544450094207,0.9666216229143654,0.007897995862470125,1909.6544450094207,1.0147120728723409,0.009734414753403753
1917.9935473893745,1.0305290968918988,0.008420169088077425,1917.9935473893745,1.0783206483321714,0.0103446325753876
1926.3326497693283,1.0992637052782468,0.008981783715258145,1926.3326497693283,1.158284487880675,0.011111751783041737
1934.6717521492822,1.1656969269473225,0.009524594242531076,1934.6717521492822,1.2544191745329678,0.012034003204048767
1943.010854529236,1.2230485948451066,0.009993201489168185,1943.010854529236,1.3643383806110527,0.01308849401825543
1951.3499569091898,1.2668398810469281,0.010351009985519275,1951.3499569091898,1.4832078712365735,0.014228847832901726
1959.6890592891432,1.2959264586443444,0.010588669700426162,1959.6890592891432,1.6038622543126988,0.015386324703296553
1968.028161669097,1.3122685765731408,0.010722197375688908,1968.028161669097,1.7173752884899285,0.01647529228324417
1976.3672640490508,1.3196671333278156,0.01078264927599067,1976.3672640490508,1.814092674804695,0.017403133732267626
1984.7063664290047,1.3221137656274453,0.010802640144041906,1984.7063664290047,1.885016465319017,0.018083528799467632
1993.0454688089585,1.3224804533250107,0.01080563626461922,1993.0454688089585,1.9233047238441754,0.01845084055823405
2001.3845711889123,1.3220076606118347,0.01080177318443912,2001.3845711889123,1.925564545413494,0.0184725197640036
2009.7236735688662,1.3206087648803604,0.010790343130160196,2009.7236735688662,1.8926122324379968,0.01815639747219192
2018.06277594882,1.3176313079340318,0.010766015016388748,2018.06277594882,1.829469166614535,0.017550645436061066
2026.4018783287738,1.312581120751833,0.010724751102065104,2026.4018783287738,1.744538935925118,0.016735882017493226
2034.7409807087276,1.3054555096300027,0.010666529377557304,2034.7409807087276,1.6481216417231512,0.015810919450037913
2043.0800830886815,1.2966306386732853,0.010594423392979392,2043.0800830886815,1.5505998402264909,0.014875360983667072
2051.419185468635,1.2865205076483577,0.0105118158449099,2051.419185468635,1.4607191202712306,0.014013105906062397
2059.758287848589,1.2753233236608614,0.010420326237880138,2059.758287848589,1.3843550972548504,0.013280520913141004
2068.0973902285427,1.2630633670391938,0.010320152960851658,2068.0973902285427,1.3240170924715753,0.012701678742953545
2076.436492608497,1.2499113276736546,0.010212690681537785,2076.436492608497,1.2791321781530087,0.01227108311245237
2084.7755949884504,1.236571070424231,0.01010369051731894,2084.7755949884504,1.2469463486714105,0.011962313946926767
2093.1146973684044,1.2244723878609585,0.01000483497341364,2093.1146973684044,1.223734275168082,0.011739632950936295
2101.453799748358,1.2156279806297936,0.009932569362444485,2101.453799748358,1.2059644049568274,0.011569160787098966
2109.7929021283117,1.2122179223179226,0.0099047065627218,2109.7929021283117,1.19112697334257,0.011426820463675056
2118.1320045082657,1.2161278289460737,0.009936653507715476,2118.1320045082657,1.1780705306831347,0.011301565748490795
2126.4711068882193,1.2286898523624528,0.01003929490283291,2126.4711068882193,1.1668580515337206,0.011194000777004906
2134.8102092681734,1.2507471612148942,0.010219520084565876,2134.8102092681734,1.158292873858094,0.011111832232459741
2143.149311648127,1.282961663199069,0.010482737347985221,2143.149311648127,1.1533374134317513,0.011064292883457977
2151.488414028081,1.3261315954680997,0.010835468904705693,2151.488414028081,1.1526388401327905,0.0110575912418333
2159.8275164080346,1.3812709640983865,0.011285999964433524,2159.8275164080346,1.1562986801310415,0.011092701281264265
2168.1666187879887,1.4493362894974695,0.011842146034737357,2168.1666187879887,1.1639120253958306,0.011165738586877633
2176.5057211679423,1.5306926436077646,0.012506890034231955,2176.5057211679423,1.17479926839487,0.011270183461837585
2184.8448235478963,1.6245751117149174,0.013273982021261836,2184.8448235478963,1.188294503183341,0.011399647653108178
2193.18392592785,1.7288331719163867,0.014125850577513957,2193.18392592785,1.203956234853516,0.01154989575596508
2201.5230283078035,1.8401276015052406,0.01503521168465092,2201.5230283078035,1.2216202756594419,0.01171935266378143
2209.8621306877576,1.9545458486075515,0.0159700967839861,2209.8621306877576,1.2412946627493944,0.011908095479543428
2218.201233067711,2.0684176542058377,0.016900517035862872,2218.201233067711,1.2629672574961697,0.012116007753439068
2226.5403354476653,2.1790367093950658,0.017804359814597912,2226.5403354476653,1.2864299895313016,0.01234109339852336
2234.879437827619,2.2850529099251795,0.018670593729850162,2234.879437827619,1.311208721699597,0.012578803862339782
2243.218540207573,2.386449904540651,0.019499085179283136,2243.218540207573,1.33663471752636,0.012822723737655585
2251.5576425875265,2.4841814541832945,0.020297627123507685,2251.5576425875265,1.36202838786265,0.013066333503992396
2259.8967449674806,2.579634730359066,0.021077553820860944,2259.8967449674806,1.3869174495331102,0.01330510239472728
2268.235847347434,2.6740936843208885,0.02184935614080675,2268.235847347434,1.4111993833800387,0.013538046910124984
2276.5749497273882,2.7683187327834813,0.022619247272883305,2276.5749497273882,1.4351842400769539,0.013768141467476437
2284.914052107342,2.862294273860853,0.02338709973767973,2284.914052107342,1.4595036223161513,0.014001445237521837
2293.2531544872954,2.9551634549817996,0.024145912390523456,2293.2531544872954,1.484921650328038,0.014245288674989367
2301.5922568672495,3.0453705455314033,0.024882973715486725,2301.5922568672495,1.512113397667969,0.014506147980794547
2309.931359247203,3.1310293211579117,0.025582871808567203,2309.931359247203,1.5414770944046425,0.014787843505942137
2318.270461627157,3.2104901595512874,0.02623212798645832,2318.270461627157,1.5730238893607118,0.015090482204726084
2326.6095640071107,3.282980896486163,0.02682443307342266,2326.6095640071107,1.6063577553859691,0.015410264859457588
2334.948666387065,3.349089189775533,0.027364588685870106,2334.948666387065,1.6407329610914565,0.015740037425565376
2343.2877687670184,3.410812865711601,0.02786891860151044,2343.2877687670184,1.6751647772854514,0.016070353074563306
2351.626871146972,3.4709932003324475,0.028360638231332478,2351.626871146972,1.7085686422842634,0.01639080725229112
2359.9659735269256,3.5321681947184973,0.028860484996615393,2359.9659735269256,1.7399063138003845,0.016691439761671697
2368.3050759068797,3.5951627428393134,0.029375198915671006,2368.3050759068797,1.7683184413593611,0.01696400657316891
2376.6441782868333,3.657939657187558,0.029888134599381805,2376.6441782868333,1.7932217198312406,0.017202911850319223
2384.983280666787,3.715247117329634,0.03035638063464631,2384.983280666787,1.8143514410055934,0.01740561616087688
2393.322383046741,3.7593683057636387,0.030716884686023946,2393.322383046741,1.8317431708419127,0.01757246070069765
2401.6614854266945,3.781875973369492,0.030900789645227578,2401.6614854266945,1.8456700367308159,0.017706065669970298
2410.0005878066486,3.775881852598879,0.030851813067330428,2410.0005878066486,1.8565746255428024,0.01781067694897437
2418.339690186602,3.738035586215286,0.030542579956322768,2418.339690186602,1.8650412036985657,0.017891899596149178
2426.6787925665562,3.6695903823893437,0.029983329987035828,2426.6787925665562,1.8718337296944014,0.017957062514654797
2435.01789494651,3.5762010455282933,0.02922026726164623,2435.01789494651,1.8779810564897472,0.01801603582668012
2443.356997326464,3.466607292871115,0.028324801993350295,2443.356997326464,1.8848430483271987,0.01808186515367338
2451.6960997064175,3.3507638203386874,0.027378271705843175,2451.6960997064175,1.8940695256206037,0.01817037776125599
2460.0352020863716,3.238123978503828,0.026457917545647736,2460.0352020863716,1.907390570901413,0.018298170895735745
2468.374304466325,3.1366064469078108,0.025628441216356126,2468.374304466325,1.9262514093031773,0.018479109073443908
2476.7134068462788,3.052371481310167,0.024940176746530505,2476.7134068462788,1.9513985716440603,0.018720354008137007
2485.052509226233,2.9901140980560434,0.024431486031527373,2485.052509226233,1.982588271369832,0.019019566975844636
2493.3916116061864,2.953362303501743,0.024131195597328358,2493.3916116061864,2.0185793786989965,0.019364841413550903
2501.7307139861405,2.9443616963028436,0.02405765371246015,2501.7307139861405,2.0574789196967798,0.01973801740455905
2510.069816366094,2.9634806337740227,0.024213870139556292,2510.069816366094,2.0973585808508033,0.020120596008071874
2518.408918746048,3.0084865632664397,0.024581603206001255,2518.408918746048,2.136922797355473,0.020500148448123347
2526.7480211260017,3.074282797030467,0.02511920905206321,2526.7480211260017,2.1759551043021017,0.020874598106204716
2535.087123505956,3.1535963860973393,0.025767262089679752,2535.087123505956,2.2153399352391294,0.021252429641966313
2543.4262258859094,3.2386852452881807,0.026462503527051328,2543.4262258859094,2.25663369733596,0.02164857417729174
2551.7653282658634,3.323578917172989,0.027156150133977493,2551.7653282658634,2.301365900792599,0.0220777048026598
2560.104430645817,3.405966939474095,0.027829323656240298,2560.104430645817,2.3503872253309113,0.02254798236624748
2568.443533025771,3.4878368127286397,0.028498263502187194,2568.443533025771,2.403570508205585,0.023058186954341565
2576.7826354057247,3.5743992268647764,0.029205545017049004,2576.7826354057247,2.460005101208451,0.02359958242150623
2585.1217377856783,3.671558988044264,0.029999415009659938,2585.1217377856783,2.5185780558495297,0.024161491889684923
2593.4608401656324,3.782875285617147,0.030908954795049185,2593.4608401656324,2.578631433639404,0.024737603540241414
2601.799942545586,3.907273181108583,0.03192538129894071,2601.799942545586,2.640337897102824,0.025329573781121172
2610.13904492554,4.038539949020746,0.03299793177464619,2610.13904492554,2.704587170554894,0.02594593802802567
2618.4781473054936,4.166934509884346,0.03404701410921238,2618.4781473054936,2.7724591942101218,0.026597056499853174
2626.8172496854477,4.282353759730883,0.03499007817102663,2626.8172496854477,2.844627586847466,0.027289391441374482
2635.1563520654013,4.377829952303701,0.035770192112973054,2635.1563520654013,2.921128764550684,0.028023292203964854
2643.4954544453553,4.451983263319923,0.03637608170917919,2643.4954544453553,3.001763525502974,0.028796847779589522
2651.834556825309,4.509492116682981,0.03684597328198838,2651.834556825309,3.087021982369718,0.029614759978987597
2660.173659205263,4.559468440151907,0.0372543182908826,2660.173659205263,3.1790243330657577,0.030497368552647373
2668.5127615852166,4.612458976604851,0.037687291738652144,2668.5127615852166,3.2817870284614856,0.03148320462447028
2676.85186396517,4.677268749212658,0.03821683743819569,2676.85186396517,3.4003241228618903,0.032620369653657076
2685.1909663451243,4.758736658596844,0.03888249293009604,2685.1909663451243,3.5386653569323006,0.03394752225744891
2693.530068725078,4.8570722148877055,0.0396859700732912,2693.530068725078,3.697590686738635,0.03547214480891178
2701.869171105032,4.968684444447411,0.04059792785066951,2701.869171105032,3.8733799754003164,0.037158548820945714
2710.2082734849855,5.087942289029882,0.04157235618445869,2710.2082734849855,4.058813514664376,0.03893747327624857
